nom,structure_porteuse,description,type_lieu,statut,nature_juridique,siret,adresse_brut,adresse_numero,adresse_rue,adresse_code_postal,adresse_code_insee,adresse_commune,adresse_departement,adresse_region,latitude,longitude,itinerant,en_ligne,contact_telephone,contact_telephone_details,contact_email,contact_web,contact_facebook,horaires_ouverture_brut,horaires_ouverture_osm,public_cible,modalites_acces,modalites_accompagnement,tarifs,accessibilite,services,labels
MSAP Gestes,,,Maison de Service au Public (MSAP),,,,Samatan,,Samatan,32130,32410,Samatan,Gers,Occitanie,43.492442,0.926737,,Non,,,,,,,,,,,,,,
Le bureau Samatanais,,,,,,,32130 Samatan,,Samatan,32130,32410,Samatan,Gers,Occitanie,43.492442,0.926737,,Non,0562597102,,contact@lebureausamatanais.fr,http://www.lebureausamatanais.fr/#,,,,,,,,,,
CCAS,,,Maison de Service au Public (MSAP),,,,32130 Samatan,,Samatan,32130,32410,Samatan,Gers,Occitanie,43.492442,0.926737,,Non,,,,,,,,,,,,,,
LE BUREAU SAMATANAIS,,,,,,,6 rue de la commanderie 32130 Samatan,6,Rue de la Commanderie,32130,32410,Samatan,Gers,Occitanie,43.492673,0.931293,,Non,0633480117,,contact@lebureausamatanais.fr,,,,,,,,,,,
Sarp,CC Neste Barousse,,,,,,Maison de la Barousse 65370 Sarp,,Route de Sarp,65370,65287,Loures-Barousse,Hautes-Pyrénées,Occitanie,43.02399,0.602721,,Non,,,communaute-de-communes@neste-barousse.fr,,,9:00 - 12:30 / 14:00 - 17:00; 9:00 - 12:30 / 14:00 - 17:00; 9:00 - 12:30 / 14:00 - 17:00; 9:00 - 12:30 / 14:00 - 17:00; 9:00 - 12:30 / 14:00 - 17:00; -; ,"Mo 09:00-12:30,14:00-17:00; Tu 09:00-12:30,14:00-17:00; We 09:00-12:30,14:00-17:00; Th 09:00-12:30,14:00-17:00; Fr 09:00-12:30,14:00-17:00",,,,,,,France Services
Maison de la Communauté de communes MSAP,,,,,,,le village 65370 Sarp,,Village,65370,65407,Sarp,Hautes-Pyrénées,Occitanie,43.0128,0.584936,,Non,0562993523,,communaute-de-communes@neste-barousse.fr,,,,,,,,,,,
Espace de Vie Sociale LaMIS,,,,,,,14 rue du milieu 32120 Sarrant,14,Rue du Milieu,32120,32416,Sarrant,Gers,Occitanie,43.774131,0.928335,,Non,0542542524,,lamis@orange.fr,,,; 11h - 12h30 et 13h30 - 17h; 11h - 12h30 et 13h30 - 17h; 11h - 12h30 et 13h30 - 17h; 11h - 12h30 et 13h30 - 17h; ; ,"Tu 11:00-12:30,13:30-17:00; We 11:00-12:30,13:30-17:00; Th 11:00-12:30,13:30-17:00; Fr 11:00-12:30,13:30-17:00",,,,,,,
Val de Gers - Antenne de Seissan,Communauté de Communes Val de Gers,,Administration / Collectivité territoriale,,,,1 Place Carnot 32260 Seissan,1,Place Carnot,32260,32426,Seissan,Gers,Occitanie,43.492681,0.592072,,Non,,,accueil@cc-valdegers.fr,,,9:00 - 12:00 / 13:30 - 17:30; 9:00 - 12:00 / 13:30 - 17:30; 9:00 - 12:00 / 13:30 - 17:30; 9:00 - 12:00 / 13:30 - 17:30; 9:00 - 12:00 / 13:30 - 17:30; -; ,"Mo 09:00-12:00,13:30-17:30; Tu 09:00-12:00,13:30-17:30; We 09:00-12:00,13:30-17:30; Th 09:00-12:00,13:30-17:30; Fr 09:00-12:00,13:30-17:30",,,,,,,France Services
PIMMS - Corbières Méditerranée,Union Nationale des PIMMS,,Point Information Médiation Multi Services (PIMMS),,,,2 place de la Libération 11130 Sigean,2,Place de la Liberation,11130,11379,Sigean,Aude,Occitanie,43.0288,2.979497,,Non,0468335112,,sigean@pimms.org,,,14:00 - 17:00; 9:00 - 13:00 / 14:00 - 19:00; 9:00 - 13:00 / 14:00 - 17:00; 14:00 - 17:00; 9:00 - 12:00; -; ,"Mo 14:00-17:00; Tu 09:00-13:00,14:00-19:00; We 09:00-13:00,14:00-17:00; Th 14:00-17:00; Fr 09:00-12:00",,,,,,,France Services
LE BOUCHE A OREILLE,,,,,,,32420 Simorre,,Simorre,32420,32433,Simorre,Gers,Occitanie,43.455778,0.731679,,Non,0562055242,,contact@lebao.fr,,,,,,,,,,,
Saint-Lary-Soulan,Guichet Initiative Pluriactivité Emploi (GIPE),,Association,,,,36 rue Vincent Mir 65170 St Lary soulan,36,Rue Vincent Mir,65170,65388,Saint-Lary-Soulan,Hautes-Pyrénées,Occitanie,42.816079,0.320982,,Non,,,,,,9:00 - 12:00 / 14:00 - 17:00; 9:00 - 12:00 / 14:00 - 17:00; 9:00 - 12:00 / 14:00 - 17:00; 9:00 - 12:00 / 14:00 - 17:00; 9:00 - 12:00 / 14:00 - 17:00; -; ,"Mo 09:00-12:00,14:00-17:00; Tu 09:00-12:00,14:00-17:00; We 09:00-12:00,14:00-17:00; Th 09:00-12:00,14:00-17:00; Fr 09:00-12:00,14:00-17:00",,,,,,,France Services
MSAP Guichet Initiative Pluriactivité Emploi (GIPE),,,,,,,36 rue Vincent Mir 65170 St Lary soulan,36,Rue Vincent Mir,65170,65388,Saint-Lary-Soulan,Hautes-Pyrénées,Occitanie,42.816079,0.320982,,Non,0562400814,,,,,,,,,,,,,
Médiathèque Maison du Patrimoine,,,,,,,41 rue Vincent Mir 65170 St Lary soulan,41,Rue Vincent Mir,65170,65388,Saint-Lary-Soulan,Hautes-Pyrénées,Occitanie,42.81661,0.321888,,Non,0562408786,,accueil@patrimoine-stlary.fr,,,,,,,,,,,
bibliothèque Albert Camus,,,,,,,51  rue de la République 65600 Séméac,51,Rue de la République,65600,65417,Séméac,Hautes-Pyrénées,Occitanie,43.228308,0.105468,,Non,0562377863,,biblio.albert.camus@agglo-tlp.fr,,,,,,,,,,,
Restos du Cœur,,,,,Association,,41 rue de la République 65600 Séméac,41,Rue de la République,65600,65417,Séméac,Hautes-Pyrénées,Occitanie,43.228272,0.10468,,Non,,,,,,,,,,,,,,
Tarbes Laubadère,La Poste,,La Poste,,,,10 Avenue Antoine de Saint-exupéry 65000 Tarbes,10,Avenue Antoine de Saint-exupéry,65000,65440,Tarbes,Hautes-Pyrénées,Occitanie,43.243815,0.063489,,Non,,,,,,9:00 - 12:00 / 14:00 - 16:30; 9:00 - 12:00 / 14:00 - 16:30; 9:00 - 12:00 / 14:00 - 16:30; 9:00 - 12:00 / 14:00 - 16:30; 9:00 - 12:00 / 14:00 - 16:30; -; ,"Mo 09:00-12:00,14:00-16:30; Tu 09:00-12:00,14:00-16:30; We 09:00-12:00,14:00-16:30; Th 09:00-12:00,14:00-16:30; Fr 09:00-12:00,14:00-16:30",,,,,,,France Services
L'ADR'ESS,,,,,,,2 Boulevard Garigliano 65000 Tarbes,2,Boulevard du Garigliano,65000,65440,Tarbes,Hautes-Pyrénées,Occitanie,43.244753,0.063663,,Non,0648869140,,e.portalier@lespetitsdebrouillards.org,,,,,,,,,,,
CRESCENDO - PLURIFAB - LA MANUFACTURE,,,,,,,14 Boulevard Pierre RENAUDET 65000 Tarbes,14,Boulevard Pierre Renaudet,65000,65440,Tarbes,Hautes-Pyrénées,Occitanie,43.246035,0.08127,,Non,,,emmanuel.dubie@crescendo-tarbes.com,,,,,,,,,,,
bibliothèque Louis Aragon,,,,,,,31  rue André Fourcade 65000 Tarbes,31,Rue André Fourcade,65000,65440,Tarbes,Hautes-Pyrénées,Occitanie,43.236154,0.077966,,Non,0562443898,,,,,,,,,,,,,
bibliothèque Nelson Mandela,,,,,,,10  avenue Antoine de Saint Exupéry 65000 Tarbes,10,Avenue Antoine de Saint-exupéry,65000,65440,Tarbes,Hautes-Pyrénées,Occitanie,43.243815,0.063489,,Non,0562379920,,biblio.nelson.mandela@agglo-tlp.fr,,,,,,,,,,,
Espace Public Initiatives Citoyennes (EPIC),,,,,,,4 rue Erik Satié 65000 Tarbes,4,Rue Erik Satie,65000,65440,Tarbes,Hautes-Pyrénées,Occitanie,43.228675,0.051675,,Non,0562543872,,,,,,,,,,,,,
Association Informatique Tarbaise,,,,,Association,,7 rue André Breyer 65000 Tarbes,7,Rue André Breyer,65000,65440,Tarbes,Hautes-Pyrénées,Occitanie,43.236366,0.065331,,Non,0625394624,,,,,,,,,,,,,
St Vincent de Paul,,,,,,,14 rue Solférino 65000 Tarbes,14,Rue Solférino,65000,65440,Tarbes,Hautes-Pyrénées,Occitanie,43.239085,0.065776,,Non,0562511382,,,,,,,,,,,,,
Confédération Syndicale des Familles,,,,,,,33 rue E Ténot 65000 Tarbes,33,Rue Eugène Ténot,65000,65440,Tarbes,Hautes-Pyrénées,Occitanie,43.23479,0.081453,,Non,0562381769,,,,,,,,,,,,,
Maison Départementale de la Solidarité site des Bigerrions,,,,,Collectivité locale ou territoriale,,37 boulevard du martinet 65000 Tarbes,37,Boulevard du Martinet,65000,65440,Tarbes,Hautes-Pyrénées,Occitanie,43.238454,0.082101,,Non,0562533465,,,,,,,,,,,,,
Maison Départementale de la Solidarité site de Gaston Dreyt,,,,,Collectivité locale ou territoriale,,5 rue Gaston Dreyt 65000 Tarbes,5,Rue Gaston Dreyt,65000,65440,Tarbes,Hautes-Pyrénées,Occitanie,43.231116,0.065247,,Non,0562567302,,,,,,,,,,,,,
Maison Départementale de la Solidarité site de St Exupéry,,,,,Collectivité locale ou territoriale,,8 rue du Comminges 65000 Tarbes,8,Rue du Comminges,65000,65440,Tarbes,Hautes-Pyrénées,Occitanie,43.243403,0.066645,,Non,0531743650,,,,,,,,,,,,,
Bureau d'information Jeunesse (BIJ),,,,,,,3 rue colomès de Juillan 65000 Tarbes,3,Rue Colomès de Juillan,65000,65440,Tarbes,Hautes-Pyrénées,Occitanie,43.234617,0.07326,,Non,0562932212,,jeunesseviecitoyenne@mairie-tarbes.fr,,,,,,,,,,,
point jeunes Laub'ados,,,,,,,26 rue Guynemer 65000 Tarbes,26,Rue Georges Guynemer,65000,65440,Tarbes,Hautes-Pyrénées,Occitanie,43.242443,0.056576,,Non,0562363168,,jeunesse.nord@mairie-tarbes.fr,,,,,,,,,,,
Solidarité avec les Gens du Voyage (SAGV),,,,,,,17 avenue Joffre 65000 Tarbes,17,Avenue Maréchal Joffre,65000,65440,Tarbes,Hautes-Pyrénées,Occitanie,43.239617,0.071922,,Non,0562367644,,sagv65@wanadoo.fr,,,,,,,,,,,
atelier Canopé,,,,,,,11 rue G. Magnoac 65000 Tarbes,11,Rue Georges Magnoac,65000,65440,Tarbes,Hautes-Pyrénées,Occitanie,43.234173,0.075699,,Non,0562443636,,,,,,,,,,,,,
Adr'ESS,,,,,,,2 boulevard Gargliano 65000 Tarbes,2,Boulevard du Garigliano,65000,65440,Tarbes,Hautes-Pyrénées,Occitanie,43.244753,0.063663,,Non,0656835357,,,,,,,,,,,,,
Portes Ouvertes,,,,,,,6 cité Mouysset 65000 Tarbes,6,Cite Mouysset,65000,65440,Tarbes,Hautes-Pyrénées,Occitanie,43.225474,0.089474,,Non,0633428052,,,,,,,,,,,,,
Espace Public Numérique de la Contrée de Durban-Corbières,,,,,,,11200 Thezan des corbieres,,Thézan-des-Corbières,11200,11390,Thézan-des-Corbières,Aude,Occitanie,43.088972,2.78754,,Non,,,developpementlocal@contree-durban-corbieres.fr,,,,,,,,,,,
Bibliotheque Grand M,,,,,,,37 avenue de la Reynerie 31000 Toulouse,37,Avenue de Reynerie,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.567207,1.400819,,Non,0581917940,,,www.bibliotheque.toulouse.fr,,,,,,,,,,
Combustible numérique,,,Association,,Association,,31000 Toulouse,,Quai de Tounis,31000,31555,Toulouse,Haute-Garonne,Occitanie,43.594865,1.440633,,Non,,,contact@combustible.fr,,,,,,,,,,,APTIC
Trajectoire vers l'emploi,,,Association,,,,31000 Toulouse,,Quai de Tounis,31000,31555,Toulouse,Haute-Garonne,Occitanie,43.594865,1.440633,,Non,,,,,,,,,,,,,,
Lieu Ressource Formation,,,Association,,,,31000 Toulouse,,Quai de Tounis,31000,31555,Toulouse,Haute-Garonne,Occitanie,43.594865,1.440633,,Non,,,,,,,,,,,,,,
7 notre quartier,,,Association,,Association,,31000 Toulouse,,Quai de Tounis,31000,31555,Toulouse,Haute-Garonne,Occitanie,43.594865,1.440633,,Non,,,,,,,,,,,,,,
CSF – Section Mirail,,,Association,,Association,,14 cheminement le Tintoret 31000 Toulouse,14,Cheminement le Tintoret,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.561405,1.398273,,Non,,,,www.csfmirailblf.wixsite.com/csfmirail,,,,,,,,,,
ADPAM,,,Association,,Association,,31000 Toulouse,,Quai de Tounis,31000,31555,Toulouse,Haute-Garonne,Occitanie,43.594865,1.440633,,Non,,,,,,,,,,,,,,
Mieux Vivre Ensemble à la Gloire,,,Association,,Association,,2 rue du général Baurot 31000 Toulouse,2,Rue du Général Baurot,31500,31555,Toulouse,Haute-Garonne,Occitanie,43.607658,1.470667,,Non,,,,,,,,,,,,,,
Mission Locale,,,Association,,Association,,31000 Toulouse,,Quai de Tounis,31000,31555,Toulouse,Haute-Garonne,Occitanie,43.594865,1.440633,,Non,,,,,,,,,,,,,,
ASTREE,,,Association,,Association,,31000 Toulouse,,Quai de Tounis,31000,31555,Toulouse,Haute-Garonne,Occitanie,43.594865,1.440633,,Non,,,,,,,,,,,,,,
La case de santé,,,Association,,Association,,17 place Arnaud Bernard 31000 Toulouse,17,Place Arnaud Bernard,31000,31555,Toulouse,Haute-Garonne,Occitanie,43.610785,1.439371,,Non,0561236235,,contact@casedesante.org,http://casedesante.org/lacase_horaires.html,,,,,,,,,,
AFEV,,,Association,,Association,,31000 Toulouse,,Quai de Tounis,31000,31555,Toulouse,Haute-Garonne,Occitanie,43.594865,1.440633,,Non,,,pole.toulouse@afev.org,,,,,,,,,,,
Café social,,,Association,,Association,,38 rue Roquelaine 31000 Toulouse,38,Rue Roquelaine,31000,31555,Toulouse,Haute-Garonne,Occitanie,43.6114,1.44663,,Non,0618570252,,,,,,,,,,,,,
Mairie de quartier de Serveyrolles – Soupetard,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,31000 Toulouse,,Quai de Tounis,31000,31555,Toulouse,Haute-Garonne,Occitanie,43.594865,1.440633,,Non,,,,,,,,,,,,,,
Maison de la citoyenneté Centre,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,5 rue Paul Mériel 31000 Toulouse,5,Rue Paul Mériel,31000,31555,Toulouse,Haute-Garonne,Occitanie,43.603967,1.448082,,Non,,,,,,,,,,,,,,
CCAS,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,2 bis rue de belfort 31000 Toulouse,2 bis,Rue de Belfort,31000,31555,Toulouse,Haute-Garonne,Occitanie,43.608668,1.452002,,Non,0561588585,,,,,,,,,,,,,
Centre d'Animation Soupetard,,,,,,,31000 Toulouse,,Quai de Tounis,31000,31555,Toulouse,Haute-Garonne,Occitanie,43.594865,1.440633,,Non,,,,,,,,,,,,,,
MediPass,,,,,,,31000 Toulouse,,Quai de Tounis,31000,31555,Toulouse,Haute-Garonne,Occitanie,43.594865,1.440633,,Non,,,medipass@free.fr,,,,,,,,,,,
SAVIF,,,,,,,31000 Toulouse,,Quai de Tounis,31000,31555,Toulouse,Haute-Garonne,Occitanie,43.594865,1.440633,,Non,,,savifs@free.fr,,,,,,,,,,,
CPAM Bagatelle,,,"Organisme de sécurité sociale (CAF, CPAM, CARSAT, MSA...)",,,,33 rue du Lot 31100 Toulouse,33,Rue du Lot,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.580461,1.410717,,Non,,,,ameli.fr,,,,,,,,,,
Partage Faourette,,,,,,,13 rue de l'ukraine 31100 Toulouse,13,Rue de l'Ukraine,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.579038,1.414906,,Non,0534601316,,,,,,,,,,,,,
Pôle Emploi La Cepiere,,,Pôle Emploi,,,,4 Chemin du Pigeonnierue de Cepière 31100 Toulouse,4,Chemin du Pigeonnier de la Cépière,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.586132,1.400742,,Non,3949,,,www.pole-emploi.fr,,,,,,,,,,
"Pôle Emploi
Bellefontaine",,,Pôle Emploi,,,,63 allées de Bellefontaine 31100 Toulouse,63,Allée de Bellefontaine,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.565759,1.399923,,Non,3949,,,www.pole-emploi.fr,,,,,,,,,,
APSEM,,,Association,,Association,,3 rue Erik SATIE BP 35711 31100 Toulouse,3,Rue Erik Satie,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.568096,1.404642,,Non,0534603940,,apsem2@wanadoo.fr,http://apsem-formation.fr/,,8H - 17 h; 8H - 17 h; 8H - 17 h; 8H - 17 h; 8H - 17 h; 8H - 17 h; ,,,,,,,,
Bell'Arc en Ciel,,,Association,,Association,,14 passage G Duhamel 31100 Toulouse,14,Passage Georges Duhamel,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.563623,1.394212,,Non,0966825584,,assobellarcenciel@gmail.com,,,,,,,,,,,
Maison des Solidarites,,,,,,,9 rue du Doyen Lefebvre 31100 Toulouse,9,Rue du Doyen Lefebvre,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.566876,1.396803,,Non,,,,,,,,,,,,,,
Regie de quartier Bellefontaine Services,,,Association,,Association,,41 rue Rimont 31100 Toulouse,,Rue de Rimont,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.56091,1.404452,,Non,0953178871,,bellefontaine.toulouse@cnlrq.org,www.bellefontaine-services.com,,,,,,,,,,
Conciergerie solidaire Desbals services,,,Association,,Association,,135 rue henri desbals 31100 Toulouse,135,Rue Henri Desbals,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.581193,1.413177,,Non,0562141255,,desbals-services@wanadoo.fr,,,,,,,,,,,
Les imaginations fertiles,,,Association,,Association,,31100 Toulouse,,Rue Marie France Brive,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.580552,1.369272,,Non,0561409216,,,,,,,,,,,,,
Assos,,,Association,,Association,,31100 Toulouse,,Rue Marie France Brive,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.580552,1.369272,,Non,,,,,,,,,,,,,,
"Regie de quartier
Reynerie Services",,,Association,,Association,,14 avenue Winston Churchill 31100 Toulouse,14,Avenue Winston Churchill,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.57025,1.402023,,Non,,,reynerie-toulouse@cnlrq.org,www.reynerie-services.com,,,,,,,,,,
Asso,,,Association,,Association,,31100 Toulouse,,Rue Marie France Brive,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.580552,1.369272,,Non,,,,,,,,,,,,,,
Alliances et Cultures MUP,,,Association,,Association,,14 chemin du Mirail 31100 Toulouse,14,Chemin du Mirail,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.58124,1.400011,,Non,0561446763,,accueil.mup@alliancesetcultures.org,,,,,,,,,,,
Mission Locale Mirail,,,Association,,Association,,31100 Toulouse,,Rue Marie France Brive,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.580552,1.369272,,Non,,,,,,,,,,,,,,
Lien horizon danse,,,Association,,Association,,31100 Toulouse,,Rue Marie France Brive,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.580552,1.369272,,Non,,,,,,,,,,,,,,
Maison de l'initiative,,,Association,,Association,,31100 Toulouse,,Rue Marie France Brive,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.580552,1.369272,,Non,0534638110,,,,,,,,,,,,,
N pays Okhan,,,Association,,Association,,31100 Toulouse,,Rue Marie France Brive,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.580552,1.369272,,Non,,,,,,,,,,,,,,
Parle avec elles,,,Association,,Association,,2 rue Jean Gilles 31100 Toulouse,2,Rue Jean Gilles,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.572437,1.401823,,Non,,,,,,,,,,,,,,
L'Ecole et Nous,,,Association,,Association,,10 cheminement Le Tintoret 31100 Toulouse,10,Cheminement le Tintoret,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.561224,1.398586,,Non,,,assoecoleetnous@gmail.com,www.ecoleetnous.wixsite.com,,,,,,,,,,
Bas d'immeubles,,,Association,,Association,,3 chemin Vincent d'Indy 31100 Toulouse,3,Cheminement Vincent d'Indy,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.570219,1.406308,,Non,,,bas.im@wanadoo.fr,,,,,,,,,,,
Voir et comprendre,,,Association,,Association,,31100 Toulouse,,Rue Marie France Brive,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.580552,1.369272,,Non,,,voir.comprendre@voiretcomprendre.fr,,,,,,,,,,,
Centre social municipal Bellefontaine Lafourguette,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,3 impasse Foulquier 31100 Toulouse,3,Impasse François Foulquier,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.565354,1.40215,,Non,,,,,,,,,,,,,,
Centre social alliances & Cultures Mirail rive droite,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,2 cheminement andré messager 31100 Toulouse,,Cheminement André Messager,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.572773,1.406215,,Non,0561446763,,,,,,,,,,,,,
"Centre social
CAF Reynerie",,,"Commune (Ville, CCAS, Centre Culturel...)",,,,15 place Abbal 31100 Toulouse,15,Place André Abbal,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.571282,1.402395,,Non,,,,,,,,,,,,,,
Espaces Seniors Connectes,,,,,,,14 place Abbal 31100 Toulouse,14,Place André Abbal,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.571328,1.401353,,Non,,,,,,,,,,,,,,
point information jeunesse (PIJ) Mirail,,,,,,,6 chemin Edgarue Varese 31100 Toulouse,6,Cheminement Edgard Varèse,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.573614,1.40405,,Non,0561724537,,mespij.toulouse@crij.org,www.ij-mirail.org,,,,,,,,,,
PIJ,,,,,,,31100 Toulouse,,Rue Marie France Brive,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.580552,1.369272,,Non,,,,,,,,,,,,,,
MCEF,,,,,,,57 allées de Bellefontaine 31100 Toulouse,57,Allée de Bellefontaine,31100,31555,Toulouse,Haute-Garonne,Occitanie,43.565245,1.400657,,Non,,,,,,,,,,,,,,
maison des solidaritésBorderouge,,,,,Collectivité locale ou territoriale,,4 rue françoise d'eaubonne 31200 Toulouse,4,Rue Françoise d'Eaubonne,31200,31555,Toulouse,Haute-Garonne,Occitanie,43.642506,1.453359,,Non,0534361700,,,,,,,,,,,,,
LA FABRIQUE SOLIDAIRE DES MINIMES (FA SOL MI),,,Association,,Association,,local des Mazades 29 bis avenue des Mazades 31200 Toulouse,29 bis,Avenue des Mazades,31200,31555,Toulouse,Haute-Garonne,Occitanie,43.623129,1.441383,,Non,0561253828,,,www.lafabriquesolidaire.org,,9h30 - 12h30 et 13h30 - 17h; 9h30 - 12h30 et 13h30 - 17h; 9h30 - 12h30 et 13h30 - 17h; 9h30 - 12h30 et 13h30 - 17h; 9h30 - 12h30 et 13h30 - 17h; 9h30 - 12h30 et 13h30 - 17h; ,"Mo 09:30-12:30,13:30-17:00; Tu 09:30-12:30,13:30-17:00; We 09:30-12:30,13:30-17:00; Th 09:30-12:30,13:30-17:00; Fr 09:30-12:30,13:30-17:00; Sa 09:30-12:30,13:30-17:00",,,,,,,APTIC
Pole Emploi Borderouge,,,Pôle Emploi,,,,6 rue françoise d'eaubonne 31200 Toulouse,6,Rue Françoise d'Eaubonne,31200,31555,Toulouse,Haute-Garonne,Occitanie,43.643232,1.453016,,Non,,,,www.pole-emploi.fr,,,,,,,,,,
Parole expression,,,Association,,Association,,19 rue Marc Arcis 31200 Toulouse,19,Rue Marc Arcis,31200,31555,Toulouse,Haute-Garonne,Occitanie,43.623632,1.43616,,Non,0582956780,,,paroleexpression.fr,,,,Étrangers,,,,,,
maison des solidaritésMinimes,,,,,Collectivité locale ou territoriale,,33 rue joseph jacquard 31200 Toulouse,33,Rue Joseph Jacquard,31200,31555,Toulouse,Haute-Garonne,Occitanie,43.623466,1.427715,,Non,0562727780,,,,,,,,,,,,,
Secours populaire,,,Association,,Association,,147 avenue des etats unis 31200 Toulouse,147,Avenue des Etats Unis,31200,31555,Toulouse,Haute-Garonne,Occitanie,43.63554,1.43059,,Non,0534403440,,,,,,,,,,,,,
Secours catholique,,,Association,,Association,,place du marche aux cochons 31200 Toulouse,,Place du Marché aux Cochons,31200,31555,Toulouse,Haute-Garonne,Occitanie,43.620334,1.435406,,Non,0534256740,,,,,,,,,,,,,
point information jeunesse (PIJ) Quartier Nord,,,Association,,Association,,118 Boulevard Pierre et Marie Curie 31200 Toulouse,118,Boulevard Pierre et Marie Curie,31200,31555,Toulouse,Haute-Garonne,Occitanie,43.626305,1.43686,,Non,0562722378,,cyberbasetoulousenord@orange.fr,http://www.pijtoulousenord.org,,,,,,,,,,
Entr'act solidarite,,,Association,,Association,,148 avenue de fronton 31200 Toulouse,148,Avenue de Fronton,31200,31555,Toulouse,Haute-Garonne,Occitanie,43.637631,1.433421,,Non,0561555926,,,,,,,,,,,,,
Mission Locale Antenne quartier nord,,,Association,,Association,,1 rue ernest renan 31200 Toulouse,,Rue Ernest Renan,31200,31555,Toulouse,Haute-Garonne,Occitanie,43.628251,1.445023,,Non,0561575992,,,,,,,,,,,,,
Centre social Alliances & Cultures Cap Nord,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,12 rue Clouet 31200 Toulouse,12,Rue Marcel Clouet,31200,31555,Toulouse,Haute-Garonne,Occitanie,43.631471,1.43278,,Non,0561133596,,alliancesetculturesnord@yahoo.fr,www.alliancesetcultures.ouvaton.org,,,,,,,,,,
CCPS et CARMI,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,44 chemin des izards 31200 Toulouse,44,Chemin des Izards,31200,31555,Toulouse,Haute-Garonne,Occitanie,43.639736,1.4445,,Non,0562724850,,clshp@ccpst.org carmi@ccpst.org,,,,,,,,,,,
Alliances et Cultures Les Troênes,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,69 rue des Troênes 31200 Toulouse,69,Rue des Troènes,31200,31555,Toulouse,Haute-Garonne,Occitanie,43.617705,1.414786,,Non,0561571471,,,,,,,,,,,,,
Antenne CCPS Picarel,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,26 allées Django Reinhard 31200 Toulouse,,Allée Django Reinhardt,31200,31555,Toulouse,Haute-Garonne,Occitanie,43.648485,1.410764,,Non,0561704562,,,,,,,,,,,,,
Antenne CCPS Les Chênes,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,49 rue des mésanges 31200 Toulouse,49,Rue des Mésanges,31200,31555,Toulouse,Haute-Garonne,Occitanie,43.660754,1.411986,,Non,0562754629,,,,,,,,,,,,,
Centre social Izards/Borderouge,,,,,,,1 place Micoulaud 31200 Toulouse,1,Place des Mufliers,31200,31555,Toulouse,Haute-Garonne,Occitanie,43.634765,1.435042,,Non,0567041480,,,,,,,,,,,,,
MJC Croix-Daurade,,,,,,,31200 Toulouse,,Rue Roger Berbel,31200,31555,Toulouse,Haute-Garonne,Occitanie,43.647958,1.449112,,Non,,,,http://www.mjccroixdaurade.fr/,,,,,,,,,,
CSF Cugnaux,,,,,,,31270 Toulouse,,Route de Toulouse,31270,31157,Cugnaux,Haute-Garonne,Occitanie,43.553652,1.356698,,Non,,,,,,,,,,,,,,
maison des solidaritésCastanet-Tolosan,,,,,,,68 avenue de Lauragais 31300 Toulouse,68,Avenue du Lauragais,31400,31555,Toulouse,Haute-Garonne,Occitanie,43.579762,1.456133,,Non,0562719180,,,,,,,,,,,,,
